id,backbone_id
36049,8211070
71349,8211070
192631,8211070
193383,8211070
77064,8211070
17145,8211070
77684,8211070
80332,8211070
194030,8211070
73035,8211070
81390,8211070
92776,8211070
126071,8211070
189053,8211070
23039,8211070
23068,8211070
23071,8211070
23078,8211070
29690,8211070
51530,8211070
152531,8211070
75252,8211070
152573,8211070
152574,8211070
9817,8211070
10095,8211070
22632,8211070
23086,8211070
23149,8211070
31068,8211070
62058,8211070
79238,8211070
79277,8211070
153251,8211070
153278,8211070
160641,8211070
22631,8211070
23148,8211070
28591,8211070
28720,8211070
41399,8211070
134046,8211070
61837,8211070
190381,8211070
78609,8211070
193379,8211070
78614,8211070
38268,8211070
38269,8211070
78620,8211070
84488,8211070
126052,8211070
63409,8211070
172578,8211070
71040,8211070
73045,8211070
190141,8211070
33973,8211070
43374,8211070
78607,8211070
78608,8211070
56213,8211070
60023,8211070
73044,8211070
158621,8211070
193974,8211070
84022,8211070
23025,8211070
29016,8211070
45617,8211070
90351,8211070
52603,8211070
72335,8211070
80495,8211070
80507,8211070
105489,8211070
22183,8211070
22868,8211070
22878,8211070
22985,8211070
23030,8211070
28432,8211070
151218,8211070
193381,8211070
61876,8211070
73030,8211070
73041,8211070
73042,8211070
22954,8211070
22974,8211070
23034,8211070
88920,8211070
92509,8211070
60783,8211070
69421,8211070
75421,8211070
79318,8211070
9190,8211070
12437,8211070
17190,8211070
21548,8211070
28165,8211070
31661,8211070
46371,8211070
58939,8211070
73040,8211070
192475,8211070
18196,8211070
22260,8211070
22798,8211070
29608,8211070
29783,8211070
42391,8211070
61376,8211070
157633,8211070
72306,8211070
73036,8211070
73037,8211070
73038,8211070
22204,8211070
23125,8211070
29729,8211070
45278,8211070
90333,8211070
74915,8211070
78529,8211070
80161,8211070
112600,8211070
118851,8211070
16907,8211070
30431,8211070
43235,8211070
45348,8211070
80162,8211070
186034,8211070
186176,8211070
188256,8211070
80163,8211070
193362,8211070
80164,8211070
28677,8211070
30664,8211070
82604,8211070
193365,8211070
78213,8211070
154685,8211070
80165,8211070
157207,8211070
88189,8211070
193380,8211070
23126,8211070
30662,8211070
34508,8211070
45203,8211070
47332,8211070
118240,8211070
68565,8211070
77691,8211070
84014,8211070
87889,8211070
91371,8211070
17944,8211070
18694,8211070
22520,8211070
22522,8211070
182212,8211070
193316,8211070
193382,8211070
193933,8211070
14486,8211070
16449,8211070
22335,8211070
22336,8211070
22876,8211070
28967,8211070
59410,8211070
111592,8211070
62631,8211070
193897,8211070
193968,8211070
80158,8211070
88800,8211070
22340,8211070
22430,8211070
22901,8211070
23029,8211070
51413,8211070
68016,8211070
70381,8211070
18180,8211070
22343,8211070
74476,8211070
76495,8211070
77888,8211070
77905,8211070
87271,8211070
89419,8211070
115271,8211070
58045,8211070
179433,8211070
68007,8211070
76504,8211070
77679,8211070
21910,8211070
23060,8211070
28425,8211070
77873,8211070
90302,8211070
193249,8211070
193367,8211070
60609,8211070
60611,8211070
22550,8211070
61468,8211070
68367,8211070
83596,8211070
87686,8211070
88081,8211070
109187,8211070
189399,8211070
61193,8211070
193967,8211070
194044,8211070
62409,8211070
62456,8211070
24337,8211070
30197,8211070
85209,8211070
88916,8211070
61920,8211070
193410,8211070
73032,8211070
90283,8211070
13053,8211070
22359,8211070
22405,8211070
22407,8211070
23027,8211070
30207,8211070
68643,8211070
148061,8211070
194043,8211070
73033,8211070
73034,8211070
80160,8211070
22154,8211070
23067,8211070
23103,8211070
23905,8211070
29660,8211070
75423,8211070
91809,8211070
126074,8211070
192522,8211070
193366,8211070
7370,8211070
22427,8211070
23048,8211070
28434,8211070
28683,8211070
45277,8211070
115810,8211070
72235,8211070
84385,8211070
87285,8211070
45512,8211070
45548,8211070
87541,8211070
87554,8211070
90778,8211070
91823,8211070
108751,8211070
84182,8211070
85504,8211070
87885,8211070
87886,8211070
91359,8211070
8807,8211070
9957,4456201
22523,8211070
22845,8211070
30290,8211070
61478,4427551
127517,4427551
76673,4427549
43313,4427551
78083,1798449
80683,4505895
88476,1798449
50276,1798449
190487,1798449
50278,1798449
80700,1798449
90444,1798449
34793,1798449
37379,1798449
48495,1798449
49439,1798449
108867,1798449
163318,1928248
78082,1798449
34730,1798449
44446,1928248
49598,1928248
147822,1928248
51681,1928248
37610,1928248
37618,1928248
49162,1928248
49435,1928248
49561,1928248
44481,2481700
56008,2481700
72173,2481700
85460,2481700
191318,2481700
9131,2481700
20451,2481700
29047,2481700
41382,2481700
41400,2481700
44491,2481700
187283,2481700
51243,2481700
55515,2481700
58710,2481700
21131,2481700
29682,2481700
62043,2481700
72174,2481700
88664,2481700
91104,2481700
52824,2481700
55516,2481700
59344,2481700
59402,2481700
31963,2481700
32112,2481700
44396,2481700
68169,2481700
71237,2481700
91358,2481700
184328,5742390
82751,5742390
87030,5742390
59760,4438658
68039,8014296
74390,5145260
34171,5144721
35647,5145260
37753,8014296
39836,5144721
91290,5144721
37682,5144900
37686,5144900
37801,5144900
39838,5144721
40775,5144900
41043,5144900
41100,5144721
55435,5144900
55437,5144900
92587,5144805
35560,5144900
38679,5144900
39902,5144900
49192,5144677
49195,5144677
60282,5144805
163781,5144805
70613,5145186
90454,5144805
92568,5145186
39274,5144805
39294,5144805
42193,5144805
60022,5144880
40330,5145186
40619,5144880
40742,5144880
40752,5144880
53590,5144880
92420,5144880
92548,5144880
34880,5144880
34904,5144880
35201,5144880
39296,5144880
40741,5144880
81719,5144880
92536,5144880
37757,5144880
39320,5144880
39965,5144880
42856,5144880
48360,5144880
34394,4524320
34527,12114159
34875,4524320
36941,4524320
39920,4524320
49066,4553081
49071,4553081
55434,4524320
72038,1957816
33645,1957816
37261,1957816
37332,1957816
39803,1957816
39922,4524320
41678,1957816
81038,1957791
92557,1957791
37333,1957816
37344,1957816
37378,1957816
37389,1957816
37512,1957791
41679,1957816
58392,4456201
58402,4456201
80309,1957673
82406,1957673
37508,1957791
37511,1957791
39284,1957791
40076,1957791
41070,1957791
58387,4456201
59880,1957746
62070,1957746
78881,1957746
35034,1957746
35044,1957746
35514,1957746
37268,1957746
37560,1957746
58390,4456201
58408,4456201
127975,4456201
128626,4456201
190420,1957628
42206,1957632
42871,8172949
116266,4456201
58388,4456201
128628,4456201
128634,4456201
128635,4456201
58404,4456201
77162,4456201
83018,4456201
90715,4456201
116637,4456201
128625,4456201
128629,4456201
156731,4456201
77396,4456201
77409,4456201
77410,4456201
77411,4456201
128632,4456201
165859,4456201
60085,4456201
115000,7363974
82264,1007901
115160,7363974
114702,1007936
114818,1007932
76306,1007897
115042,1007897
76307,1007901
87687,1007901
115044,1007897
115052,1007897
115054,1007901
115078,1007936
114744,1007932
115031,1007932
115151,1007932
115152,1007932
62311,5179027
76917,5179027
187424,4435416
194205,4435416
45018,5179027
92005,5179027
68682,4435416
187426,4435416
187433,4435416
89362,4435416
58974,4434632
187427,4435416
187436,4435416
28522,5749489
24577,5749489
37150,5749489
186184,5749490
54660,8963416
34340,5749533
71091,5749524
72067,2490999
83411,5749490
89323,8963416
115286,4429000
50472,2078781
55114,2078781
75420,4429003
115367,4429003
192626,2478760
61391,4428995
42711,1962204
77166,1962204
81587,4429003
81945,4429003
82770,5878911
51280,1962204
77700,1962204
37745,1962204
37773,1962204
37835,1962204
39069,1962204
39807,1962204
39809,1962204
39813,1962204
41844,1962204
192243,8986646
60177,1962204
91153,1962204
39068,1962204
39799,1962204
39806,1962204
42208,1962268
42712,1962204
42925,1962204
48774,1962204
49867,1962268
49876,1962265
56752,8986646
59982,1962268
37844,1962268
44023,1962268
91154,1962268
91155,1962265
92461,1962268
80431,12053693
91074,12053693
91156,1962265
34969,12053693
36323,1962265
37818,12053693
39670,12053693
39802,1962265
39953,12053693
70609,5751424
75622,8222212
77189,5751424
90699,5751424
102379,1429541
34966,12053693
38299,12053693
39954,12053693
41089,12053693
103098,1429541
60811,5751424
68144,5001007
75709,5751423
11668,5751424
38493,5751423
38495,5751423
84011,5001007
90557,5001007
62772,4568018
36056,4568018
115408,8986646
147047,4568018
147769,4568018
73584,4568018
90086,4568018
114568,4568018
89691,4568018
119134,4568018
147991,4568018
24550,4568018
26879,4568018
59322,4568018
78200,4568018
120449,4568018
147720,4568018
1744,4568018
182624,4568018
57039,1685274
73172,1685274
118422,1685274
133894,1685274
9231,1685274
135135,1685274
147085,4568018
187030,4568018
187459,1685274
187901,1685274
187904,1685274
190854,8839476
53209,8839476
57040,1685274
61736,8839476
73170,1685274
77740,1685274
81485,8986646
81528,8839476
115330,8986646
165883,8986646
189484,8986646
73358,8894965
13851,8353562
78613,8986646
81487,8986646
81525,8986646
86832,8986646
52274,1044161
52313,1071266
52883,1044161
119103,1071266
188926,1071266
45111,8353562
81590,8353562
114428,2494200
73808,2494200
114915,2494200
73878,2494200
2461,2494200
14169,2494200
20273,2494200
20281,2494200
29532,2494200
65195,2494200
118948,2494200
118949,2494200
18710,2494200
20265,2494200
20272,2494200
21163,2494200
30045,2494200
46757,2494200
88482,2494200
12032,2494200
13446,2494200
15417,2494200
15651,2494200
17039,2494200
18689,2494200
44927,2494200
46030,2494200
49418,2494200
118942,2494200
74203,2494200
74223,2494200
87445,2494200
118943,2494200
11509,2494200
13933,2494200
35470,2494200
47313,2494200
84029,2494200
158679,2494200
84391,2494200
84823,2494200
87547,2494200
161184,2494200
10029,2494200
19717,2494200
21077,2494200
89070,2494200
80606,2494200
6531,2494200
9811,2494200
17040,2494200
18522,2494200
20452,2494200
21076,2494200
21655,2494200
35858,2494200
47133,2494200
56976,2494200
57465,2494200
71364,2494200
80638,2494200
15653,2494200
22194,2494200
22195,2494200
29264,2494200
45027,2494200
46046,2494200
118708,2494200
118954,2494200
189746,2494200
190372,2494200
60673,2494200
80639,2494200
80923,2494200
47182,2494200
89148,2494200
190373,2494200
118829,2494200
165762,2494200
56806,2494200
175712,2494200
188635,2494200
56812,2494200
75049,2494200
80419,2494200
188636,2494200
188648,2494200
112677,2494200
61901,2494200
8791,2494200
11002,2494200
15246,2494200
15652,2494200
15655,2494200
18519,2494200
45162,2494200
45163,2494200
64505,2494200
67923,2494200
84199,2494200
88473,2494200
30869,2494200
30954,2494200
45724,2494200
45826,2494200
47234,2494200
81021,2494200
118961,2494200
87114,2494200
87894,2494200
118962,2494200
11072,2494200
13060,2494200
21066,2494200
48377,2494200
118761,2494200
190371,2494200
52576,2494200
71362,2494200
71363,2494200
22192,2494200
29318,2494200
80420,2494200
84230,2494200
53961,2494200
118947,2494200
151637,2494200
151688,2494200
59480,2494200
15524,2494200
61765,2494200
83976,2494200
118703,2498352
57458,2494200
118709,2494200
84215,2494200
21074,2494200
24429,2494200
45775,2494200
46029,2494200
47252,2494200
68291,2494200
114635,2494200
188537,2494200
68295,2494200
68335,2494200
87459,2494200
15043,2494200
46003,2494200
47233,2494200
87539,2494200
114900,2494200
114907,2494200
187372,2494200
15358,2494200
18531,2494200
18698,2494200
30264,2494200
31174,2494200
45768,2494200
80555,2494200
80576,2494200
191381,2494200
193098,2494200
82896,2494200
83013,2494200
12883,2494200
15374,2494200
24431,2494200
79351,2494200
80925,2494200
85389,2494200
86749,2494200
88148,2494200
13513,2494200
15376,2494200
15657,2494200
21459,2494200
22160,2494200
166059,2494200
50984,2494200
56826,2494200
72674,2494200
72684,2494200
85630,2494200
29298,2494200
31134,2494200
31145,2494200
115496,2494200
72794,2494200
72975,2494200
117000,2494200
77260,2494200
15274,2494200
31094,2494200
80928,2494200
88905,2494200
115492,2494200
179710,2494200
76496,2494200
76927,2494200
45684,2494200
80605,2494200
87388,2494200
88555,2494200
88561,2494200
188547,2494200
188559,2494200
189749,2494200
56732,2494200
57452,2494200
190370,2494200
60980,2494200
62547,2494200
15424,2494200
19850,2494200
56760,2494200
56777,2494200
75218,2494200
88337,2494200
2227,2494200
13111,2494200
19658,2494200
47043,2494200
48332,2494200
188578,2494200
188610,2494200
56789,2494200
62382,4461464
30169,2494200
87389,2494200
108351,2494200
58976,2483963
59750,2296759
23479,2483963
102480,4481256
102492,4481256
102497,4481256
102504,4481256
102508,4481256
102512,4481256
102531,4481256
103256,4481256
103314,4481256
102473,4481256
102519,4481256
102549,4481256
102559,4481256
102569,4481256
102598,4481256
102613,4481256
102618,4481256
103252,4481256
103269,4481256
102635,4481256
102668,4481256
102677,4481256
102688,4481256
102709,4481256
102719,4481256
102732,4481256
102746,4481256
102750,4481256
102757,4481256
102763,4481256
102768,4481256
102770,4481256
102778,4481256
102790,4481256
102798,4481256
103223,4481256
103234,4481256
102841,4481256
102857,4481256
102858,4481256
102882,4481256
102904,4481256
103220,4481256
103271,4481256
103290,4481256
103389,4481256
103423,4481256
102983,4481256
102993,4481256
102995,4481256
103017,4481256
103031,4481256
103040,4481256
103051,4481256
103052,4481256
103070,4481256
103379,4481256
187308,4481256
102526,4481256
103110,4481256
103121,4481256
103135,4481256
103138,4481256
103167,4481256
103176,4481256
103183,4481256
103190,4481256
102326,4481256
102349,4481256
102359,4481256
102377,4481256
103198,4481256
103204,4481256
103216,4481256
103343,4481256
103374,4481256
103376,4481256
59953,1762383
75338,4453624
102172,4481256
102208,4481256
102237,4481256
102270,4481256
102278,4481256
102299,4481256
102302,4481256
103341,4481256
53534,5116499
91140,5116499
33876,5116499
33879,5116499
108517,5218437
52420,5116499
193286,5116499
193384,5116499
193505,5116499
55202,5116499
55307,5116499
39711,5116499
43866,5116499
81894,5116499
90466,5116499
192409,5116499
50887,12311710
50888,12311710
51987,12311710
38379,12311710
41780,5116499
52411,12311710
54442,12311710
55282,12311710
55974,5116499
59167,2440110
114678,1006370
114763,1005827
38225,7919370
38361,12311710
44986,2489985
48247,12311710
48248,12311710
50396,9462322
191926,1033746
50399,9462322
50400,9462322
54325,9462322
33615,9462322
34183,9462322
36796,9462322
47512,9462322
52846,4534052
52862,4534052
54524,4534052
37972,4534052
41330,4534052
42374,4534052
47910,4534052
47911,4534052
48330,4534052
52823,4534052
52836,4534052
54537,4534052
54541,4534052
61136,4534052
108446,4470221
16841,4470221
37954,4534052
47889,4534052
48333,4534052
48334,4534052
114647,2269445
83657,1033746
33047,7431916
33053,7431916
33518,7431916
50487,1762244
191878,1033746
50488,1762244
50489,1762244
50490,1762244
83679,1033746
115678,5879265
67715,5879265
67895,5879265
82894,4425587
9945,6005787
10287,6005787
12274,5879265
50640,5144543
50641,5144543
36709,5144543
51936,5144543
56558,4366354
74525,5144543
76347,5715613
76357,6516396
161216,2484891
81162,4457045
161829,4457045
5111,4457045
36038,4457045
48923,4457045
49331,4457045
33242,2484916
119200,11042111
119203,9926864
193665,2484916
55996,2484916
3757,2292754
153355,2484916
191512,2484916
193064,2484916
26655,4566696
53320,1862580
53321,1862580
55132,1862580
38466,1862580
39677,1862580
39679,1862580
41003,1862580
114791,1006879
53318,1862580
114835,1006879
114852,1006871
128071,1006879
35728,4566708
37900,1862580
39678,1862580
193439,1006879
114716,1006640
114720,1006643
114734,1006640
114756,1006643
114783,1006871
114861,1006643
114886,1006643
58814,4566703
117105,4566708
74750,4566708
191768,4566708
76529,4566703
18848,4566703
22894,4566708
26654,4566703
83655,4566708
151097,4566708
186922,4566708
188960,4566708
188996,4566708
21273,4566708
22930,4566708
22932,4566708
22971,4566708
23747,4566708
23853,4566708
35753,4566708
75927,4566708
119121,4566708
152737,4566708
153276,4566708
22910,4566708
22948,4566708
22972,4566708
23866,4566708
26792,4566708
30282,4566708
32248,4566708
60599,4566708
149279,4566708
74734,4566708
153265,4566708
3355,4566708
10850,4566708
11477,4566708
26190,4566708
26266,4566708
26620,4566708
74747,4566708
191752,4566708
22918,4566708
22920,4566708
24167,4566708
25067,4566708
26800,4566708
46298,4566708
59145,4566708
89894,4566708
164314,4566708
13042,4566708
16568,4566708
18841,4566708
22925,4566708
22927,4566708
22928,4566708
23072,4566708
26582,4566708
59251,4566708
83643,4566708
190530,4566708
190595,4566708
191043,4566708
192663,4566708
4855,4566708
16436,4566708
17114,4566708
18873,4566708
57313,4566708
83653,4566708
5474,4566708
16327,4566708
16584,4566708
192987,4566708
184102,5189095
115297,2498352
118809,7876027
118810,7876027
185168,4564354
188107,7876027
19818,2498352
19979,2498352
31583,7876027
45209,2269458
118125,7876027
58724,7876027
118794,7876027
118799,7876027
6534,7876027
10262,7876027
118807,7876027
118808,7876027
118814,7876027
118818,7876027
76505,8316400
118773,7876027
118782,7876027
118783,7876027
118789,7876027
118790,7876027
118791,7876027
118792,7876027
118801,7876027
161346,7876027
90524,7876027
118781,7876027
118800,7876027
118802,7876027
10263,7876027
118817,7876027
188110,7876027
193851,7876027
68805,8316400
83366,8316400
118806,7876027
118815,7876027
83511,8316400
1173,8316400
35649,8316400
192433,8316400
54268,8316400
192425,8316400
77687,8316400
90432,8316400
192427,8316400
192430,8316400
192459,8316400
5012,8316400
24370,8316400
28101,8316400
35363,8316400
54606,8316400
116453,8316400
11804,8316400
18001,8316400
18003,8316400
24348,8316400
35220,8316400
35305,8316400
47169,8316400
47976,8316400
146282,8316400
54744,8316400
72998,8316400
92482,8316400
148125,8316400
192419,8316400
17997,8316400
24385,8316400
24388,8316400
192443,8316400
148175,8316400
152681,8316400
157274,8316400
72999,8316400
73000,8316400
82638,8316400
157367,8316400
24386,8316400
24390,8316400
35299,8316400
192418,8316400
153304,7571319
62385,7571319
187456,7571319
62407,7571319
92483,7571319
1170,7571319
4722,7571319
24419,7571319
35362,7571319
35652,7571319
53382,1827645
60415,1827645
81277,1827645
31176,7571319
46153,7571319
91582,1827645
109243,1827645
50162,1827645
50163,1827645
51825,1827645
53375,1827645
74631,1827645
34089,1827645
34565,1827645
35554,1827645
76136,1827645
185660,4560828
186412,4446898
60427,1827645
60429,1827645
188799,4446898
76880,2139509
12183,4446898
12185,4446898
77690,2431455
79943,1076715
12006,4446902
89090,2431455
38783,4445394
61076,4446845
38816,4445394
34856,12154593
78290,4446682
163666,12154593
83483,4446846
61074,4446845
71010,4446847
75312,4446845
37767,4446845
79598,4446845
82899,4446682
130751,4446846
191317,4446846
81923,4446846
82900,4446682
90700,4445394
11069,4446682
14939,4446682
15001,4446682
60781,4445394
90687,4445394
33110,4445394
33684,4445394
38472,4445394
38801,4445394
38817,4445394
43382,4445394
45688,4446682
49106,4445394
80005,12154593
90686,4445394
39994,4445394
39995,4445394
39996,4445394
40008,4445394
49149,4445394
55313,4445394
55320,4445394
55355,4445394
77791,4445394
82436,4445394
35236,4445394
41580,4445394
41642,4445394
49077,4445394
88232,4445394
55322,4445394
55330,4445394
55356,4445414
60385,4445414
60784,4445394
14563,4445414
14564,4445414
38471,4445394
43915,4445414
71415,4445394
74241,12154593
74242,12154593
81142,4445407
33789,12154593
34118,12154593
34857,12154593
38803,4445414
39987,12154593
40378,12154593
43924,4445414
49926,12154593
92141,12154593
133477,4445412
33611,12154593
34134,12154593
34599,12154593
34838,12154593
34865,12154593
37626,12154593
39760,12154593
39988,12154593
135200,4445412
54915,4445412
157501,4445412
158608,4445412
187519,4445412
60779,4445412
72900,4445412
76908,4445399
85197,4445412
189128,4446937
189137,4446937
189200,4446949
189207,4446949
189209,4446949
189213,4446949
160810,4446949
189202,4446949
12821,4446943
43844,4446943
60644,4446943
73163,4446943
37785,4446943
43809,4446943
48830,4446943
48836,4446943
74586,4446943
75472,4446943
13842,4446943
37539,4446943
60624,4446943
73126,4446943
73155,4446943
43834,4446943
43928,4446943
189069,4446939
189107,4446939
189111,4446939
192385,4447113
189054,4446939
189088,4446939
189102,4446939
188992,4446930
189070,4446939
189099,4446939
73245,4447113
166086,4447113
188990,4446930
4359,4447132
46831,4447113
192383,4447113
192388,4447113
192390,4447113
192408,4447113
192416,4447113
192368,4447113
192370,4447113
192374,4447113
192378,4447113
192382,4447113
192329,4447113
21186,4447113
192354,4447113
192356,4447113
192359,4447113
192364,4447113
115691,4461578
116075,4461578
116683,4461578
70809,4447132
72606,4447132
78359,4461578
81043,4461578
115557,6956330
115642,6956330
128031,6956330
60401,6964188
78907,6956330
49589,6964188
56620,1347677
111646,1347677
57722,4565977
5931,4565977
5933,4565977
51921,4565977
144610,4565977
57726,4565977
184846,4565977
184964,4565977
193328,4565977
81905,4565977
9130,4565977
17166,4565977
108587,4565977
144624,4565977
184680,4565977
184704,4565977
52117,4565977
57762,4565977
23167,4565977
57763,4565977
70865,4565977
108604,4565977
57754,4565977
90091,4565977
144672,4565977
189999,4565977
192008,4565977
6189,4565977
6205,4565977
6236,4565977
14794,4565977
25420,4565977
156744,4565977
26039,4565977
26041,4565977
26042,4565977
26048,4565977
26070,4565977
26075,4565977
26085,4565977
26088,4565977
77472,4565977
89938,4565977
89939,4565977
5925,4565977
5926,4565977
25807,4565977
27645,4565977
27646,4565977
27650,4565977
36149,4565977
116125,4565977
142636,4565977
50469,4565977
57702,4565977
57739,4565979
5929,4565977
25470,4565979
184995,4565977
185147,4565977
79829,4565979
79837,4565979
184520,4565979
184531,4565979
184533,4565979
184537,4565979
39295,4565979
79838,4565979
79847,4565979
79821,4565979
119257,4565979
184452,4565979
5904,4565979
19602,4565979
36142,4565979
185033,4565979
185130,4565979
185021,4565979
19019,4565979
19020,4565979
19021,4565979
19029,4565979
19030,4565979
19031,4565979
19032,4565979
46372,4565979
184451,4565979
190031,4565979
25466,4565979
25471,4565979
25474,4565979
25496,4565979
25500,4565979
25504,4565979
144241,4565979
148314,4565979
156735,4565979
184957,4565979
26052,4565979
26068,4565979
26217,4565979
26417,4565979
33629,4565979
185012,4565979
27624,4565979
27648,4565979
27659,4565979
31271,4565979
31398,4565979
31399,4565979
31748,4565979
46368,4565979
91550,4565979
46369,4565979
184887,4565979
184981,4565979
185013,4565979
185093,4565979
190033,4565979
57677,4565979
62768,4565979
184456,4565979
5927,4565979
7581,4565979
7599,4565979
7600,4565979
10438,4565979
144595,4565979
180742,4565979
184582,4565972
184961,4565979
7602,4565979
7628,4565979
7629,4565979
184963,4565979
184949,4565979
57698,4565979
189984,4565979
192564,4565979
57699,4565979
81073,4565979
89541,4565979
184903,4565979
184923,4565979
57703,4565979
57712,4565979
89250,4565979
10349,4565979
10350,4565979
184895,4565979
184896,4565979
185180,4565979
50286,4565979
57713,4565979
76404,4565979
76407,4565979
76413,4565979
81074,4565979
184882,4565979
57716,4565979
57719,4565979
57720,4565979
57721,4565979
76399,4565979
76402,4565979
76403,4565979
57724,4565979
17210,4565979
17211,4565979
17213,4565979
17214,4565979
17215,4565979
17230,4565979
57725,4565979
17204,4565979
17205,4565979
17206,4565979
17216,4565979
17218,4565979
17223,4565979
17224,4565979
23221,4565979
59127,6264067
184045,4565979
184853,4565979
185104,4565979
8461,4565979
17226,4565979
17227,4565979
17228,4565979
17229,4565979
57736,4565979
62767,4565979
17184,4565979
17185,4565979
17187,4565979
17189,4565979
17199,4565979
17200,4565979
57770,4565979
184707,4565979
17158,4565979
17159,4565979
17163,4565979
17164,4565979
17165,4565979
17167,4565979
17181,4565979
57741,4565979
57747,4565979
114276,4565979
185144,4565979
57755,4565979
57769,4565979
74337,4565979
87601,4565979
184813,4565979
57766,4565979
185152,4565979
57767,4565979
189967,4565979
57768,4565979
5906,4565979
20918,4565979
62142,4565979
184800,4565979
57771,4565979
57772,4565979
57774,4565979
57775,4565979
57778,4565979
57780,4565979
78201,4565979
85319,4565979
183439,4565979
50369,4565979
184764,4565979
184786,4565979
192069,4565979
192071,4565979
57777,4565979
57781,4565979
57782,4565979
74837,4565979
57966,4565979
184735,4565979
61886,4565979
184757,4565979
20508,4565979
83985,4565979
192064,4565979
192065,4565979
184651,4565979
184681,4565979
57410,4565979
185059,4565979
5913,4565979
6227,4565979
18272,4565979
19054,4565979
19595,4565979
49434,4565979
75641,4565979
75658,4565979
184584,4565979
184587,4565979
184597,4565979
5914,4565979
6120,4565979
184604,4565979
184639,4565979
185053,4565979
184689,4565972
82349,4565979
83927,4565972
184713,4565972
184745,4565972
83934,4565972
24257,4565972
47128,4565972
185024,4565972
192313,4565972
185056,4565972
19041,4565972
19044,4565972
19045,4565972
19046,4565972
19047,4565972
19048,4565972
19591,4565972
48686,4565972
78445,4565972
19036,4565972
19037,4565972
19578,4565972
19584,4565972
19586,4565972
19610,4565972
19614,4565972
35805,4565972
42324,7836632
31433,4565972
184785,8808664
185015,4565972
190060,4565972
56695,6264067
116469,7827900
188499,1699678
45584,1699646
80237,1699646
80238,1699646
86736,1699646
105042,6264067
61912,1699866
80231,1699866
80233,1699866
188491,1699646
11140,1699866
11141,1699866
11145,1699866
45175,1699866
55804,5124143
188500,1699642
71316,1699642
77463,1699866
77548,1699642
80235,1699866
84236,1699642
91806,1699866
188493,1699642
188494,1699642
188496,1699642
77546,1699642
84249,1699642
91042,5124151
92068,1699642
92069,1699642
116465,7596978
116468,7596978
143918,1699686
188510,1699678
71324,1699642
71325,1699642
77871,1699760
89055,1699686
188501,1699678
188505,1699678
188512,1699678
53277,5124143
53292,5124143
53303,5124143
53305,5124143
86909,5124143
90500,5124143
50050,5124151
50051,5124151
190399,5124151
50054,5124151
37897,5124151
39676,5124151
78088,5124233
86893,5124143
91069,5124151
51924,8000103
52219,8519189
52673,8519189
39149,8519189
43212,8519189
52679,8519189
52705,8519189
67874,8519189
78089,5124233
52152,8519189
52171,8519189
52652,8519189
52935,1945569
27796,5781222
38365,8519189
44819,8519189
67818,1945569
88806,5781222
90914,1945569
52422,1945569
52933,1945569
80239,1945569
81866,8000103
38232,8000103
39224,1945569
39242,1945569
41378,8000103
81872,8000103
51923,8000103
53456,8000103
54349,8000103
55970,8000103
33820,8000103
33826,8000103
34109,8000103
58210,8000103
75844,8000103
76230,8000103
91138,8000103
53463,8000103
60371,8000103
64567,4486330
116091,4486330
77161,4486328
151023,4486330
81530,4486330
18450,4486330
19801,4486330
35123,4486330
30533,5189558
49801,8352161
35346,8352161
35356,8352161
35403,8352161
38580,5109843
39680,8352161
41189,8352161
48811,8352161
48906,8352161
54195,8352161
67689,8352161
70119,7704804
38588,8352161
41207,8352161
48883,8352161
77225,7704804
53636,7704804
57889,7704804
72817,7704804
6352,7704804
6353,7704804
72818,7704804
75323,7704804
77000,7704804
78106,7704804
87859,7704804
87860,7704804
186895,7704804
58110,7704804
62365,7704804
70061,7704804
186910,7704804
189266,7704804
78105,7704804
44900,7704804
44901,7704804
45542,7704804
80019,7704804
163476,7704804
71061,7704804
186816,7704804
76453,7704804
186886,7704804
77220,7704804
77228,7704804
11922,7704804
12863,7704804
45805,7704804
91898,7704804
187619,7704804
71221,7704804
76456,7704804
76473,7704804
77221,7704804
77223,7704804
77224,7704804
77226,7704804
77227,7704804
77230,7704804
189251,7704804
189252,7704804
73873,7704804
76457,7704804
76953,7704804
45552,7704804
45859,7704804
77229,7704804
87163,7704804
88322,7704804
89286,7704804
70040,7704804
76455,7704804
76484,7704804
76485,7704804
79525,7704804
88500,7704804
53942,2244988
53960,2244988
114938,2244988
15763,8234398
114889,2244988
59532,2244988
72055,2244988
114898,2244988
114939,2244988
32572,2244988
114940,2244988
114950,2244988
177411,2244988
58320,2244988
114285,2244988
114638,2244988
114864,2244988
32569,2244988
114888,2244988
114937,2244988
114947,2244988
114949,2244988
53840,2244988
112313,2244988
114906,2244988
114946,2244988
114951,2244988
177398,2244988
32436,2244988
32466,2244988
32564,2244988
32566,2244988
60816,2489104
15262,2489104
76671,7836632
57393,1138747
62394,1139029
173407,5778352
68917,7836632
185671,5778354
89012,1139029
85347,1139029
87701,5220055
164152,1859063
75959,1778517
33960,1778517
90807,1778517
53709,1859063
41098,1859063
41099,1859063
41112,1859063
41148,1859063
42249,4437438
42893,1859063
68878,5118996
68879,5118996
114607,6180438
114615,6180438
44453,5118996
50318,5118996
50325,5118996
50326,5118996
59970,5118996
78103,5118996
35232,5118996
44431,5118996
44457,5118996
44458,5118996
81403,5118996
116343,2157242
50323,5118996
44456,5118996
